序号 	锂离子电池厂商排名 									
单位运费（元/吨） 	D=A/（B+C） 	335.13 	325.38 	412.47 	355.52 					
										
序号 	项目 	原值 	累计折旧 	减值准备 	净值 	成新率 				
										
1 	机器设备 	5,479.33 	588.73 	- 	4,890.60 	89.26 				
序号 	项目 	原值 	累计折旧 	减值准备 	净值 	成新率 				
										
2 	工具、器具 	177.22 	47.68 	- 	129.54 	73.10 				
										
3 	研发设备 	1,010.74 	144.26 	- 	866.47 	85.73 				
										
4 	办公设备 	64.27 	14.31 	- 	49.96 	77.73 				
										
5 	电子设备 	23.79 	9.03 	- 	14.76 	62.03 				
										
6 	运输设备 	122.78 	23.08 	- 	99.70 	81.20 				
										
7 	房屋建筑物 	149.29 	0.66 	- 	148.64 	99.56 				
										
合 计 	合 计 	7,027.43 	827.76 	- 	6,199.66 	88.22 				
										
序号 	设备 	数量（台/套） 	原值 	净值 	成新率 	设备用途 				
										
凯金能源 	凯金能源 	凯金能源 	凯金能源 	凯金能源 	凯金能源 	凯金能源 	凯金能源 			
										
1 	反应釜 	38 	937.21 	811.06 	86.54 	生产设备 				
										
2 	冷却釜 	37 	451.23 	392.46 	86.97 	生产设备 				
										
3 	机械粉碎机 	9 	388.36 	331.73 	85.42 	生产设备 				
										
4 	整形机 	8 	251.38 	216.98 	86.32 	生产设备 				
										
5 	低压动力柜工程 	1 	157.66 	141.43 	89.71 	生产设备 				
										
6 	自动化打包系统 	1 	144.22 	131.66 	91.29 	生产设备 				
										
7 	加热炉 	42 	171.46 	142.34 	83.02 	生产设备、研发设备 				
										
8 	卧式螺带混合机 	11 	141.47 	122.17 	86.35 	生产设备 				
										
9 	超细辊压磨 	2 	90.45 	79.85 	88.28 	生产设备 				
										
10 	高真空分析型扫描电子显微镜 	2 	384.19 	367.44 	95.64 	研发设备 				
										
11 	电感耦合等离子体发射光谱仪 	1 	81.20 	67.05 	82.58 	研发设备 				
										
12 	X 光衍射仪 	1 	76.07 	64.02 	84.17 	研发设备 				
序号 	设备 	数量（台/套） 	原值 	净值 	成新率 	设备用途 				
										
13 	超声波振动筛 	22 	50.11 	40.54 	80.90 	生产设备、研发设备 				
										
14 	粉尘净化系统 	1 	45.44 	45.08 	99.21 	生产设备 				
										
15 	除尘设备 	1 	42.38 	39.36 	92.87 	生产设备 				
										
16 	自动包装线 	1 	38.46 	38.46 	100.00 	生产设备 				
										
17 	比表面分析仪 	1 	37.18 	37.18 	100.00 	研发设备 				
										
18 	冷凝罐 	22 	36.87 	32.49 	88.12 	生产设备 				
										
19 	百特激光粒度分布仪分析系统 	3 	35.13 	21.41 	60.95 	研发设备 				
										
20 	可倾斜滚筒式电阻炉 	2 	32.14 	29.08 	90.50 	生产设备 				
										
21 	微粉磨 	2 	30.77 	13.72 	44.58 	研发设备 				
										
22 	融合包覆机 	1 	28.03 	22.71 	81.00 	研发设备 				
										
23 	分级机系统 	1 	20.17 	18.25 	90.50 	研发设备 				
										
湖州瑞丰 	湖州瑞丰 	湖州瑞丰 	湖州瑞丰 	湖州瑞丰 	湖州瑞丰 	湖州瑞丰 	湖州瑞丰 			
										
1 	反应釜 	8 	205.13 	188.08 	91.69 	生产设备 				
										
2 	冷却釜 	8 	129.91 	119.12 	91.69 	生产设备 				
										
3 	加热炉 	8 	39.66 	36.36 	91.69 	生产设备 				
										
4 	磨机设备 	1 	59.91 	57.06 	95.25 	生产设备 				
										
5 	粉末设备 	1 	42.77 	37.69 	88.13 	生产设备 				
										
6 	整形机 	1 	49.04 	47.75 	97.37 	生产设备 				
										
7 	混合设备 	1 	21.77 	19.19 	88.12 	生产设备 				
										
8 	筛分设备 	1 	10.43 	9.35 	89.65 	生产设备 				
										
9 	百特智能激光粒度分布仪分析系统 	1 	5.81 	4.52 	77.83 	检测设备 				
										
序号 	出租方 	承租方 	位置 	登记证号 	用途 	面积（㎡） 	租赁期限 			
1 	东莞市寮步庆顺贸易有限公司 	凯金能源 	东莞市寮步镇华南工业园金富二路 11 号三层厂房一栋、六层集体宿舍一栋 	粤房地权证莞字第1800020970 号、第1800020971 号 	工厂及宿舍 	12,300.00 	2016.05.15- 2029.09.30 			
2 	东莞市一本电子有限公司 	凯金能源 	东莞市寮步镇华南工业园金富三路 2 号三栋房产 	粤房地权证莞字第1800619496 号、第1800619497 号、第1800619498 号 	办公及工厂 	22,000.00 	2016.01.01- 2025.12.31 			
3 	浙江恒洋机械有限公司 	湖州瑞丰 	湖州市东林镇青山工业园东林功能区青山大道08 号 	湖房权证湖州市字第 130076822 号、第 130076825 号 	办公及工厂 	6,017.87 	2016.04.01- 2025.3.31 			
4 	浙江湖州环太湖集团有限公司 	湖州凯金 	湖州市康山街道成业路 1268 号 	浙（2017）湖州市不动产权第0011678 号 	厂房 	9,991.00 	2017.8.1- 2019.7.31 			
5 	张学敏 	内蒙凯金 	商都县新都佳苑小区 	房权证商都县字第201037161 号 	办公及宿舍 	596.19 	2017.8.1- 2018.7.30 			
										
序号 	权利人 	证书编号 	坐落 	使用面积（㎡） 	用途 	取得方式 	权利期限（至） 	他项权利 		
1 	凯金能源 	粤（2017）紫金县不动产权第0000046 号 	紫金县临江镇高望地段 	99,436.84 	工业用地 	出让 	2067.02.28 	无 		
2 	内蒙凯金 	蒙[2017]商都县不动产权第 0000759号 	商都县商张公路南、省际通道东 	70,206.66 	工业用地 	受让 	2059.09.22 	无 		
3 	内蒙凯金 	蒙[2017]商都县不动产权第 0001015 号 	商都县商张公路南长盛工业园区 	41,811.60 	工业用地 	受让 	2058.3.17 	无 		
										
序号 	注册商标 	权利人 	注册/申请号 	商品类别 	有效期 					
1 	 	凯金有限 	11663560 	第 1 类：工业用石墨；表面活性剂；核反应堆减速材料；吸油用合成材料；过滤材料（矿物质）；铸造制模用制剂；活性炭；过滤用碳；工业用粘合剂； 	2014.03.28-2024.03.27 					
2 	 	凯金有限 	17749373 	第 1 类：工业用石墨；表面活性剂；核反应堆减速材料；吸油用合成材料；过滤材料（矿物质）；铸造制模用制剂；活性炭；过滤用碳；工业用粘合剂； 	2016.10.07-2026.10.06 					
										
序号 	申请号/专利号 	专利权人 	专利名称 	类别 	取得方式 	专利期限（至） 				
1 	201310111645.8 	凯金能源 	二次锂离子电池用复合石墨材料的制备方法 	发明专利 	申请取得 	2033.03.31 				
2 	201310489004.6 	凯金能源 	改性锂电池石墨坩埚废料负极材料及其制备方法与应用 	发明专利 	申请取得 	2033.10.16 				
3 	201310712371.8 	凯金能源 	一种锂离子电池负极材料及其制备方法 	发明专利 	申请取得 	2033.12.18 				
4 	201310711987.3 	凯金能源 	一种制备锂电池负极材料的方法及锂电池负极片 	发明专利 	申请取得 	2033.12.18 				
5 	201310728426.4 	凯金能源 	一种沥青液相包覆改性人造石墨的锂电池负极材料的制备方法 	发明专利 	申请取得 	2033.12.24 				
6 	201110083018.9 	凯金能源 	一种硅碳复合材料及其制备方法 	发明专利 	受让取得 	2031.04.01 				
7 	201310187373.X 	凯金能源 	一种锂离子电池介孔氧化亚硅碳复合负极材料的制备方法 	发明专利 	受让取得 	2033.05.19 				
8 	201410849102.0 	凯金能源 	一种锂离子电池高容量石墨复合材料及其制备方法 	发明专利 	申请取得 	2034.12.29 				
										
序号 	申请号/专利号 	专利权人 	专利权人 	专利名称 	类别 	类别 	取得方式 	专利期限（至） 		
1 	201220725524.3 	凯金能源 	凯金能源 	一种反应炉的上料结构 	实用新型 	实用新型 	申请取得 	2022.12.25 		
序号 	申请号/专利号 	专利权人 	专利权人 	专利名称 	类别 	类别 	取得方式 	专利期限（至） 		
2 	201220725564.8 	凯金能源 	凯金能源 	一种反应炉下料装置 	实用新型 	实用新型 	申请取得 	2022.12.25 		
3 	201320767670.7 	凯金能源 	凯金能源 	一种厂房的综合除尘系统 	实用新型 	实用新型 	申请取得 	2023.11.28 		
4 	201320769088.4 	凯金能源 	凯金能源 	锂离子电池负极材料的磨料设备 	实用新型 	实用新型 	申请取得 	2023.11.29 		
5 	201320769123.2 	凯金能源 	凯金能源 	反应釜搅拌系统 	实用新型 	实用新型 	申请取得 	2023.11.29 		
6 	201320770305.1 	凯金能源 	凯金能源 	进料装置 	实用新型 	实用新型 	申请取得 	2023.11.29 		
7 	201320770059.X 	凯金能源 	凯金能源 	负极原料制备设备 	实用新型 	实用新型 	申请取得 	2023.11.29 		
8 	201420848738.9 	凯金能源 	凯金能源 	一种旋转去磁装置及锂电池负极材料粉末加工设备 	实用新型 	实用新型 	申请取得 	2024.12.28 		
9 	201420855823.8 	凯金能源 	凯金能源 	一种粉末加工接料装置 	实用新型 	实用新型 	申请取得 	2024.12.29 		
10 	201420855965.4 	凯金能源 	凯金能源 	一种喷雾式空气除尘装置 	实用新型 	实用新型 	申请取得 	2024.12.29 		
11 	201520005700.X 	凯金能源 	凯金能源 	一种粉末材料粉碎加工装置 	实用新型 	实用新型 	申请取得 	2025.01.05 		
12 	201520005842.6 	凯金能源 	凯金能源 	一种粉末材料包装机构 	实用新型 	实用新型 	申请取得 	2025.01.05 		
13 	201520015173.0 	凯金能源 	凯金能源 	一种锂离子电池负极材料检测用玻璃片竖放装置 	实用新型 	实用新型 	申请取得 	2025.01.08 		
14 	201520018292.1 	凯金能源 	凯金能源 	一种用于振实管掏粉的工具 	实用新型 	实用新型 	申请取得 	2025.01.11 		
15 	201520015227.3 	凯金能源 	凯金能源 	一种反应釜清理铲 	实用新型 	实用新型 	申请取得 	2025.01.11 		
16 	201520783544.X 	凯金能源 	凯金能源 	一种锂离子电池负极材料用超声分散设备 	实用新型 	实用新型 	申请取得 	2025.10.09 		
17 	201520783209.X 	凯金能源 	凯金能源 	一种粉末加工进料稳定装置 	实用新型 	实用新型 	申请取得 	2025.10.09 		
18 	201520783915.4 	凯金能源 	凯金能源 	一种锂离子电池负极材料下料用除磁装置 	实用新型 	实用新型 	申请取得 	2025.10.11 		
19 	201620278999.0 	凯金能源 	凯金能源 	一种改良的石墨粉反应釜 	实用新型 	实用新型 	申请取得 	2026.04.05 		
20 	201620279075.2 	凯金能源 	凯金能源 	一种具有取样功能的石墨粉反应釜 	实用新型 	实用新型 	申请取得 	2026.04.05 		
21 	201620279092.6 	凯金能源 	凯金能源 	一种石墨粉反应釜加热控制装置 	实用新型 	实用新型 	申请取得 	2026.04.05 		
22 	201620278987.8 	凯金能源 	凯金能源 	一种石墨粉粉碎、混批一体机 	实用新型 	实用新型 	申请取得 	2026.04.05 		
23 	201620278996.7 	凯金能源 	凯金能源 	一种石墨粉粉碎釜尾气排放装置 	实用新型 	实用新型 	申请取得 	2026.04.05 		
24 	201620278968.5 	凯金能源 	凯金能源 	一种石墨粉粉碎下料回收装置 	实用新型 	实用新型 	申请取得 	2026.04.05 		
25 	201620278952.4 	凯金能源 	凯金能源 	一种石墨粉冷却釜集中	实用新型 	实用新型 	申请取得 	2026.04.05 		
序号 	申请号/专利号 	专利权人 	专利权人 	专利名称 	类别 	类别 	取得方式 	专利期限（至） 		
制冷装置 										
一种石墨粉螺旋粉碎筛分一体机 	实用新型 	实用新型 	申请取得 	申请取得 	2026.04.05 					
一种石墨粉屯料包袋吊装装置 	实用新型 	实用新型 	申请取得 	申请取得 	2026.04.05 					
一种石墨粉物料入料辅助加热装置 	实用新型 	实用新型 	申请取得 	申请取得 	2026.04.05 					
一种实验用电极烘干箱 	实用新型 	实用新型 	申请取得 	申请取得 	2026.04.25 					
一种实验用电极片冲压机 	实用新型 	实用新型 	申请取得 	申请取得 	2026.04.25 					
一种实验用负极极片的母片固定夹紧装置 	实用新型 	实用新型 	申请取得 	申请取得 	2026.04.25 					
一种实验用负极浆料离心过筛装置 	实用新型 	实用新型 	申请取得 	申请取得 	2026.04.25 					
一种实验用自动涂膜器 	实用新型 	实用新型 	申请取得 	申请取得 	2026.04.25 					
一种铜箔自动裁剪装置 	实用新型 	实用新型 	申请取得 	申请取得 	2026.04.25 					
一种实验用六轴联动搅拌器的容器定位结构 	实用新型 	实用新型 	申请取得 	申请取得 	2026.05.10 					
一种实验用六轴联动搅拌器的定位机构 	实用新型 	实用新型 	申请取得 	申请取得 	2026.05.10 					
一种实验用六轴电动搅拌器 	实用新型 	实用新型 	申请取得 	申请取得 	2026.05.10 					
一种旋转式固体粉末取样装置 	实用新型 	实用新型 	申请取得 	申请取得 	2026.06.30 					
一种适用于高挥发性粉体的石墨化炉炉芯 	实用新型 	实用新型 	申请取得 	申请取得 	2026.11.13 					
										
26 	201620278955.8 	凯金能源 								
27 	201620278966.6 	凯金能源 								
28 	201620278942.0 	凯金能源 								
29 	201620368657.8 	凯金能源 								
30 	201620365326.9 	凯金能源 								
31 	201620368644.0 	凯金能源 								
32 	201620365267.5 	凯金能源 								
33 	201620365744.8 	凯金能源 								
34 	201620365185.0 	凯金能源 								
35 	201620426599.X 	凯金能源 								
36 	201620426610.2 	凯金能源 								
37 	201620426613.6 	凯金能源 								
38 	201620695010.6 	凯金能源 								
39 	201621222118.X 	凯金能源 								
										
网站域名 	注册所有权 	注册时间 	到期时间 							
dgkaijin.com 	凯金能源 	2012 年 10 月 12 日 	2018 年 10 月 12 日 							
										
序号 	证书名称/描述 	发证机关 	注册登记编码/证书编号 	颁证时间 						
1 	《高新技术企业证书》 	广东省科学技术厅、广东省财政厅、广东省国家税务局、广东省地方税务局 	GR201444000497 	2014 年 10 月 						
2 	《中华人民共和国海关报关单位注册登记证书》 	中华人民共和国黄埔海关 	4419964517 	2017 年 5 月 						
3 	《对外贸易经营者备案登记表》 	广东省东莞市对外贸易经营者备案登记部门 	01707905 	2017 年 4 月 						
4 	《出入境检验检疫报检企业备案表》 	中华人民共和国广东出入境检验检疫局 	17042716595600000761 	2017 年 5 月 						
5 	《广东省污染物排放许可证》 	东莞市环境保护局 	4419612017000004 	2017 年 6 月 						
6 	2016 年度广东省工程技术研究中心  	广东省科学技术厅 	粤科产学研字[2016]176 号 	2016 年 11 月 						
7 	《浙江省排污许可证》 	湖州市吴兴区环境保护局 	浙 ED2017B0111 	2017 年 5 月 						
										
序号 	证书名称 	产品/项目名称 	颁发机关 	证书号码 	颁证时间 					
1 	《广东省高新技术产品证书》 	沥青液相包覆改性人造石墨的负极材料产品 	广东省高新技术企业协会 	粤高企协[2014]53 号 	2014 年 12 月 					
2 	《广东省高新技术产品证书》 	改性锂电池石墨坩埚废料负极材料产品 	广东省高新技术企业协会 	粤高企协[2014]53 号 	2014 年 12 月 					
3 	《广东省高新技术产品证书》 	高端高容量高压实复合石墨产品 	广东省高新技术企业协会 	粤高企协[2014]53 号 	2014 年 12 月 					
序号 	证书名称 	产品/项目名称 	颁发机关 	证书号码 	颁证时间 					
4 	《广东省高新技术产品证书》 	高容量人造石墨产品 	广东省高新技术企业协会 	粤高企协[2014]53 号 	2014 年 12 月 					
										
序号 	项目 	详细描述 	来源 	对应专利编号 	对应专利名称 					
1 	独特的低温改性技术 	采用独特的低温改性技术将单颗粒复合为二次颗粒，控制石墨一次颗粒的排布，改变晶体排列方式，降低石墨的各向异性，提高倍率，抑制了电池极片膨胀率，降低了极片的应力，同时提高了电池循环性能。 	自主研发 	ZL201310111645.8 	二次锂离子电池用复合石墨材料制备方法 					
1 	独特的低温改性技术 	采用独特的低温改性技术将单颗粒复合为二次颗粒，控制石墨一次颗粒的排布，改变晶体排列方式，降低石墨的各向异性，提高倍率，抑制了电池极片膨胀率，降低了极片的应力，同时提高了电池循环性能。 	自主研发 	申请号 2016102113658 	一种人造石墨前驱体的热釜投料方法 					
2 	表面修饰技术 	采用特殊的表面修饰技术将碳前驱物和石墨粉按一定比例混合，在一定条件下将前驱物沥青形成低结晶碳层包覆到石墨表面，形成了连续均一无定形碳包覆层的负极材料。在锂离子电池中锂离子可以在连续均一的包覆层上多个方向插入，提高倍率性能，控制电池的温度，提升电池的安全性能。 	自主研发 	201310728426.4 	一种沥青液相包覆改性人造石墨的锂电池负极材料的制备方法 					
3 	颗粒复合技术 	将一次颗粒和二次颗粒进行混合搭配使用，增加二次颗粒堆积密度的同时，通过控制比例来控制极片的空隙率，抑制材料的膨胀，增加材料的循环性能 	自主研发 	申请号201410842798.4  	锂离子电池人造石墨负极材料的制备方法  					
3 	颗粒复合技术 	将一次颗粒和二次颗粒进行混合搭配使用，增加二次颗粒堆积密度的同时，通过控制比例来控制极片的空隙率，抑制材料的膨胀，增加材料的循环性能 	自主研发 	申请号201510715494.6 	一种锂离子电池高容量高倍率复合石墨材料及其制备方法 					
										
项目 	2017 年 1-9 月 	2016 年度 	2015 年度 	2014 年度 						
核心技术产品收入 	26,489.86 	21,739.39 	11,915.47 	3,943.24 						
营业收入 	29,757.09 	21,739.39 	12,199.64 	4,328.11 						
所占比例 	89.02 	100.00 	97.67 	91.11 						
										
项目 	2017 年 1-9 月 	2016 年度 	2015 年度 	2014 年度 						
总研发投入 	943.62 	885.63 	636.86 	310.46 						
营业收入 	29,757.09 	21,739.39 	12,199.64 	4,328.11 						
总研发投入占营业收入比例 	3.17 	4.07 	5.22 	7.17 						
										
项目 	人数（名） 	占员工总数的比例（%） 								
核心技术人员 	2 	0.63 								
项目 	人数（名） 	占员工总数的比例（%） 								
研发人员 	37 	11.71 								
										
名称 	路线及应用说明 	目前进展 								
锂 离 子 电 池 超高 能 量 密 度 人造 石 墨 材 料 开发 	精选优质的碳前驱体材料，经过粉碎、低温改性处理使其具有较好的各向同性结构，从而使材料具有高比容量、体积能量密度与优异的电池循环性能。 	量产阶段 								
锂 离 子 电 池 高倍 率 快 充 材 料	通过选取特殊性能材料进行低温改性，使颗粒具有较高能	中试阶段 								
名称 	路线及应用说明 	目前进展 								
开发 	量密度与较好的趋向性，表面包覆改性剂使材料具有均匀的无定形碳结构，从而在兼顾高能量密度同时使材料具有强快充性能。 									
锂 离 子 电 池 高能 量 密 度 硅 碳材料开发 	通过粉碎处理将硅基材料进行粒度控制和形貌控制，在高速分散设备里面形成硅碳结构，使得碳前躯体材料均匀包覆在硅基材料表面，制备高能量密度硅碳复合材料，在保证高能量密度的同时，也提升材料的首次效率和循环稳定性。此项目的高速分散方式可以明显的提升碳前躯体的均匀性，通过表面包覆形成核壳机构，明显提升材料的循环寿命。 	小试阶段 								
										
序号 	公司 	环评批复 	环评验收 	排污许可证 						
1 	发行人 	东环建[寮][2016]56 号环境影响报告表批复 	东环建[2017]4359 号竣工环境保护验收意见 	证书编号：4419612017000004；有效期自 2017 年 6 月 14 日至2019 年 12 月 31 日 						
2 	湖州瑞丰 	吴环建管[2016]37 号环境影响报告表审查意见 	吴环管验[2017]16 号 	证书编号：浙ED2017B0111；有效期自2017 年 5 月 19 日 2018 年5 月 18 日 						
3 	内蒙凯金 	乌环审[2017]45 号环境影响报告书批复 	建设之中 	建设之中 						
4 	湖州凯金 	湖环开建[2017]48 号环境影响报告表批复 	建设之中 	建设之中 						
5 	河源凯金 	紫环批[2017]10 号环境影响报告表批复 	尚未建设 	尚未建设 						
										
项 目 	2017 年 1-9 月 	2016 年度 	2015 年度 	2014 年度 						
环保设施购买、改扩建支出 	666,517.95 	563,460.71 	8,090.00 	137,411.10 						
环保技术咨询费 	178,000.00 	75,300.00 	50,000.00 	64,520.00 						
其他日常环保支出 	168,372.43 	108,000.00 	65,250.09 	9,000.00 						
合 计 	1,012,890.38 	746,760.71 	123,340.09 	210,931.10 						
										
未来环保支出项目 	支出金额预算（万元） 									
募投项目环保设施建设 	1,100.00 									
环保设施购买、改扩建支出 	95.00 									
年度排污治污费用 	121.00 									
污染物排放年度监测费用 	69.00 									
未来环保支出项目 	支出金额预算（万元） 									
年度环保设施运行维护费用 	232.00 									
年度其他日常维护 	117.00 									
合 计 	1,734.00 									
										
